source,target,weight
431,52,0.5291633082393009
431,374,0.5252568682004479
431,371,0.5250100292443179
431,441,0.5240101191136537
432,1,0.3478300134301581
432,14,0.34185668843759565
432,242,0.33966333262758497
432,111,0.33909436038521373
432,3,0.33791052381021297
433,97,0.18010997009034224
433,44,0.17716962625208774
433,111,0.17526318756217613
433,1,0.1574264237256002
433,5,0.1512413627927935
434,447,0.12394500539791775
434,250,0.1097137822468587
434,242,0.10196621002750068
434,136,0.10158743321984205
434,78,0.09998274682109318
435,425,0.4591339563057268
435,457,0.4522882032936813
435,342,0.4306021544919405
435,409,0.41180774752653515
435,294,0.40563897896185214
436,1,0.36077741180928846
436,242,0.3415692646912127
436,52,0.3251569088420634
436,371,0.32499055379636604
436,374,0.3242888571560996
437,340,0.15560468638205305
437,101,0.13268151543279375
437,83,0.1256721252615241
437,188,0.11990525185871655
437,279,0.11219623147985824
438,60,0.2625580275178405
438,44,0.24831776473020875
438,62,0.24790263904597967
438,52,0.2267912188155271
438,1,0.2215393373238408
439,107,0.20094777165616995
439,104,0.19349554237999556
439,109,0.18534230467394014
439,126,0.1806124199602446
439,269,0.1762079551597655
440,1,0.5120830291979213
440,227,0.4854216434032941
440,371,0.47421391439809324
440,3,0.46259426490198874
440,111,0.46089348126437896
441,1,0.744258392649677
441,52,0.7176325588087711
441,371,0.7022058321175242
441,374,0.6930634124080667
441,242,0.6743480474127906
442,83,0.5418787467858694
442,97,0.429436204142092
442,47,0.4114171846017938
442,41,0.39687427486576077
442,3,0.388863827518011
443,136,0.45747658229402727
443,446,0.4388005900645814
443,429,0.42885626604978383
443,450,0.4241536633031815
443,467,0.4208314520672394
444,387,0.3114231803590453
444,374,0.3078862116288981
444,371,0.3023545858158726
444,293,0.2995686260338922
444,275,0.29207411951742657
445,1,0.3378311368002943
445,44,0.32933550999991335
445,227,0.3262859812729357
445,111,0.3206954993817571
445,97,0.3175074433781377
446,136,0.6229680389481069
446,429,0.5741238972579371
446,467,0.553735125421318
446,66,0.535432470692853
446,36,0.5103881120751463
447,404,0.3783527510398836
447,113,0.3008140369745019
447,119,0.19490632704823055
447,85,0.1710683461416777
447,210,0.14082863220358058
448,239,0.12763898785515126
448,199,0.10462831714848837
448,455,0.09839120754235554
448,27,0.09640199210923135
448,233,0.09444610315790682
449,1,0.27486204691521854
449,36,0.26984274297519373
449,14,0.2526024826234863
449,242,0.2500557531142978
449,3,0.24002164275018886
450,429,0.7157601784713041
450,317,0.6790412743372275
450,3,0.5909702244404803
450,14,0.5862944044296123
450,467,0.5597065341592352
451,130,0.4470016827086192
451,128,0.3834125561095456
451,107,0.3756904089334605
451,161,0.3552397622680861
451,279,0.35385690588184776
452,353,0.3129481555937806
452,136,0.08139994025661673
452,179,0.07881866606078547
452,334,0.07843763286132355
452,164,0.07403813537621563
453,44,0.17009180767501414
453,0,0.1541833714889995
453,88,0.13362981754523973
453,100,0.10983308433241445
453,403,0.10895613526863968
454,241,0.0904990298487271
454,421,0.0737333822714533
454,273,0.07269314377230597
454,160,0.07239650094497434
454,154,0.07033833812212859
455,152,0.38081907190580155
455,374,0.37337882337134043
455,212,0.3552786625338543
455,52,0.3528068774331535
455,441,0.3526795036633052
456,419,0.25614692938846945
456,233,0.22752603461761955
456,171,0.20831310689040478
456,146,0.18836929216512452
456,191,0.13256860824403643
457,1,0.5458514214631635
457,371,0.5404662402502806
457,41,0.5222282049826119
457,3,0.5106779016876354
457,409,0.5016262933361647
458,374,0.6554385298399963
458,1,0.6310503758831342
458,52,0.5794871267300669
458,173,0.5742439993675321
458,111,0.5689421388258137
459,109,0.21446197175868903
459,104,0.20381776690785575
459,107,0.1999092246877566
459,128,0.1974855878502472
459,126,0.1801378816513225
460,271,0.11313282583373158
460,128,0.10230940254149551
460,439,0.09858126151950686
460,109,0.0954188141265218
460,126,0.08856631501686016
461,1,0.4589105787443158
461,111,0.4357396184793498
461,374,0.4232945592991064
461,16,0.4105581480669927
461,3,0.4010863985688475
462,387,0.24470222342765277
462,52,0.2425955506515621
462,441,0.2315757260621253
462,218,0.23092378692165572
462,212,0.22784097264312703
463,1,0.25929924986844527
463,3,0.24250130135949166
463,54,0.23817689398549213
463,111,0.23499064901094927
463,293,0.22259695014828165
464,1,0.5434690934951459
464,52,0.5397161040903622
464,374,0.5138516399655706
464,371,0.5128742876192854
464,441,0.5078672737698916
465,1,0.4989562233046752
465,374,0.4489990774102574
465,52,0.44674095520240675
465,441,0.44011304025464737
465,3,0.4372268005286659
466,245,0.3439020239548972
466,216,0.3437548045894411
466,425,0.33407749009903986
466,450,0.3220435314300708
466,429,0.29107660737998275
467,429,0.6113345587162441
467,450,0.5597065341592352
467,14,0.5557025278880171
467,446,0.553735125421318
467,36,0.5510941765564336
468,387,0.40189551816108704
468,371,0.3919634551255061
468,1,0.3913253479880005
468,52,0.3768083968995062
468,441,0.3683237383190179
469,1,0.3798908723658601
469,147,0.3679831573670381
469,371,0.3516513756509897
469,16,0.3444660330233328
469,374,0.3441168084781755
470,1,0.4114858522963238
470,450,0.40327013156771624
470,3,0.3860758359165443
470,66,0.3627387583451696
470,14,0.35581220789047374
471,1,0.23481505262266028
471,426,0.21178203871768014
471,371,0.20861674588380916
471,242,0.20574471158491706
471,391,0.20340608468245935
472,1,0.28679315641980524
472,111,0.2708105897707702
472,409,0.2699508889616981
472,3,0.2577767248598168
472,97,0.2552024554795778
473,1,0.4911119302081076
473,111,0.444470353325144
473,374,0.4326228662833777
473,3,0.42920248893672663
473,242,0.42744103578837056
474,1,0.550563811905086
474,52,0.49179784684282185
474,371,0.48521777949451217
474,54,0.48174096300839725
474,374,0.47440445253694147
475,328,0.16476979543193648
475,451,0.14289758174050704
475,107,0.14195488853206345
475,109,0.13646794068948528
475,279,0.13530707277087387
476,52,0.19575387981188372
476,202,0.19316569821558785
476,1,0.19281905260011717
476,441,0.18756402037580047
476,15,0.1872476190811405
477,384,0.14860284771857368
477,1,0.14767542227760988
477,111,0.14260919155448004
477,173,0.1410212921232445
477,16,0.13921632851291396
478,59,0.14042430835449843
478,266,0.11989162073076012
478,465,0.1179726249271559
478,39,0.11483523085806471
478,30,0.11081511023460124
479,339,0.35753951961158803
479,1,0.1666640554041009
479,52,0.15728933216250748
479,441,0.15108754733147797
479,78,0.15005943564335708
480,14,0.45641813389399083
480,457,0.40644501378148407
480,3,0.397318084512675
480,409,0.39024550881960823
480,342,0.3855916541481449
